Order Date,Order ID,Ship Mode,Customer ID,Segment,City,State,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit,ProfitorLoss,Prof Percentage,IsDiscounted
19-11-2020,CA-2017-162929,First Class,AS-10135,Home Office,New York City,New York,East,OFF-PA-10002986,Office Supplies,Paper,13.36,2,0,6.4128,Profit,48,FALSE
19-11-2020,CA-2017-121468,First Class,KD-16345,Consumer,Westminster,California,West,TEC-PH-10000376,Technology,Phones,31.968,4,0.2,2.3976,Profit,7.5,TRUE
19-11-2020,CA-2017-158876,Second Class,AB-10150,Consumer,Carrollton,Texas,Central,OFF-PA-10000308,Office Supplies,Paper,16.896,4,0.2,5.28,Profit,31.25,TRUE
19-11-2020,CA-2017-158876,Second Class,AB-10150,Consumer,Carrollton,Texas,Central,OFF-SU-10001165,Office Supplies,Supplies,6.672,1,0.2,0.5004,Profit,7.5,TRUE
19-11-2020,CA-2017-158876,Second Class,AB-10150,Consumer,Carrollton,Texas,Central,OFF-AR-10003373,Office Supplies,Art,99.136,4,0.2,8.6744,Profit,8.75,TRUE
19-11-2020,CA-2017-158876,Second Class,AB-10150,Consumer,Carrollton,Texas,Central,FUR-FU-10001967,Furniture,Furnishings,15.992,2,0.6,-13.993,Loss,-87.5,TRUE
19-11-2020,US-2017-139969,Standard Class,AF-10870,Consumer,College Station,Texas,Central,FUR-CH-10001973,Furniture,Chairs,233.058,3,0.3,-53.2704,Loss,-22.85714286,TRUE
19-11-2020,US-2017-137491,Standard Class,LC-16930,Corporate,San Angelo,Texas,Central,FUR-CH-10004675,Furniture,Chairs,305.312,2,0.3,-8.7232,Loss,-2.857142857,TRUE
19-11-2020,CA-2017-101042,Standard Class,AB-10105,Consumer,Henderson,Kentucky,South,FUR-FU-10004665,Furniture,Furnishings,821.88,6,0,213.6888,Profit,26,FALSE
19-11-2020,CA-2017-101042,Standard Class,AB-10105,Consumer,Henderson,Kentucky,South,OFF-BI-10000088,Office Supplies,Binders,21.96,2,0,10.7604,Profit,49,FALSE
19-11-2020,CA-2017-126242,Standard Class,MC-18100,Consumer,Los Angeles,California,West,OFF-ST-10000675,Office Supplies,Storage,305.01,9,0,76.2525,Profit,25,FALSE
19-11-2020,CA-2017-126242,Standard Class,MC-18100,Consumer,Los Angeles,California,West,FUR-FU-10002685,Furniture,Furnishings,18.7,1,0,7.106,Profit,38,FALSE
19-11-2020,CA-2017-168858,Standard Class,JD-16150,Corporate,New York City,New York,East,OFF-EN-10001415,Office Supplies,Envelopes,16.74,3,0,8.37,Profit,50,FALSE
19-11-2020,CA-2017-168858,Standard Class,JD-16150,Corporate,New York City,New York,East,OFF-AP-10003849,Office Supplies,Appliances,2504.74,7,0,626.185,Profit,25,FALSE
19-11-2020,CA-2017-112529,First Class,SC-20770,Corporate,San Antonio,Texas,Central,FUR-TA-10002622,Furniture,Tables,718.116,6,0.3,-71.8116,Loss,-10,TRUE
19-11-2020,CA-2017-112529,First Class,SC-20770,Corporate,San Antonio,Texas,Central,OFF-AR-10001915,Office Supplies,Art,31.776,4,0.2,8.7384,Profit,27.5,TRUE
19-11-2020,CA-2017-110926,Standard Class,DD-13570,Consumer,Alexandria,Virginia,South,OFF-FA-10000624,Office Supplies,Fasteners,25.06,7,0,12.53,Profit,50,FALSE
19-11-2020,CA-2017-131254,First Class,NC-18415,Consumer,Houston,Texas,Central,FUR-CH-10003774,Furniture,Chairs,191.058,3,0.3,-46.3998,Loss,-24.28571429,TRUE
19-11-2020,CA-2017-131254,First Class,NC-18415,Consumer,Houston,Texas,Central,OFF-AR-10003876,Office Supplies,Art,13.04,5,0.2,3.912,Profit,30,TRUE
19-11-2020,US-2017-108014,Standard Class,JH-15430,Consumer,Cleveland,Ohio,East,OFF-BI-10003984,Office Supplies,Binders,59.913,7,0.7,-45.9333,Loss,-76.66666667,TRUE
19-11-2020,CA-2017-146458,Second Class,RB-19435,Consumer,Springfield,Virginia,South,OFF-AR-10001177,Office Supplies,Art,22.96,7,0,6.6584,Profit,29,FALSE
19-11-2020,CA-2017-143021,Same Day,AP-10720,Home Office,New York City,New York,East,OFF-BI-10001628,Office Supplies,Binders,58.408,7,0.2,18.2525,Profit,31.25,TRUE
19-11-2020,CA-2017-143021,Same Day,AP-10720,Home Office,New York City,New York,East,FUR-TA-10001676,Furniture,Tables,79.974,3,0.4,-29.3238,Loss,-36.66666667,TRUE
20-11-2020,CA-2017-118731,Second Class,LP-17080,Consumer,San Francisco,California,West,FUR-FU-10003347,Furniture,Furnishings,42.6,3,0,16.614,Profit,39,FALSE
20-11-2020,CA-2017-118731,Second Class,LP-17080,Consumer,San Francisco,California,West,OFF-BI-10000069,Office Supplies,Binders,84.056,7,0.2,27.3182,Profit,32.5,TRUE
20-11-2020,CA-2017-121818,First Class,JH-15430,Consumer,Burlington,North Carolina,South,OFF-AR-10000203,Office Supplies,Art,23.968,7,0.2,2.6964,Profit,11.25,TRUE
20-11-2020,CA-2017-121818,First Class,JH-15430,Consumer,Burlington,North Carolina,South,OFF-AR-10004790,Office Supplies,Art,28.728,3,0.2,1.7955,Profit,6.25,TRUE
20-11-2020,US-2017-161193,Standard Class,BT-11680,Consumer,Newark,Ohio,East,FUR-FU-10001861,Furniture,Furnishings,77.6,5,0.2,28.13,Profit,36.25,TRUE
20-11-2020,US-2017-161193,Standard Class,BT-11680,Consumer,Newark,Ohio,East,FUR-FU-10000206,Furniture,Furnishings,4.656,2,0.2,1.5714,Profit,33.75,TRUE
20-11-2020,US-2017-110996,Standard Class,KA-16525,Consumer,Ontario,California,West,FUR-CH-10003956,Furniture,Chairs,283.92,5,0.2,-46.137,Loss,-16.25,TRUE
20-11-2020,CA-2017-146724,Standard Class,HG-15025,Consumer,Lakeville,Minnesota,Central,OFF-AR-10001026,Office Supplies,Art,22,10,0,9.68,Profit,44,FALSE
20-11-2020,CA-2017-111556,First Class,CD-11920,Consumer,New York City,New York,East,OFF-PA-10003651,Office Supplies,Paper,46.76,7,0,22.4448,Profit,48,FALSE
20-11-2020,CA-2017-111556,First Class,CD-11920,Consumer,New York City,New York,East,FUR-BO-10003159,Furniture,Bookcases,183.968,2,0.2,-25.2956,Loss,-13.75,TRUE
20-11-2020,CA-2017-111556,First Class,CD-11920,Consumer,New York City,New York,East,TEC-PH-10001459,Technology,Phones,1259.97,3,0,327.5922,Profit,26,FALSE
20-11-2020,CA-2017-111556,First Class,CD-11920,Consumer,New York City,New York,East,OFF-AR-10004602,Office Supplies,Art,68.97,3,0,19.3116,Profit,28,FALSE
20-11-2020,CA-2017-103499,Standard Class,ES-14020,Consumer,Jackson,Tennessee,South,FUR-CH-10001482,Furniture,Chairs,209.568,2,0.2,-23.5764,Loss,-11.25,TRUE
20-11-2020,CA-2017-154123,Standard Class,SC-20050,Home Office,Henderson,Kentucky,South,FUR-FU-10000629,Furniture,Furnishings,27.58,2,0,11.5836,Profit,42,FALSE
20-11-2020,CA-2017-120404,Second Class,KH-16330,Corporate,New York City,New York,East,TEC-AC-10003433,Technology,Accessories,2.97,3,0,1.3365,Profit,45,FALSE
20-11-2020,CA-2017-120404,Second Class,KH-16330,Corporate,New York City,New York,East,TEC-PH-10001363,Technology,Phones,569.99,1,0,170.997,Profit,30,FALSE
20-11-2020,CA-2017-120404,Second Class,KH-16330,Corporate,New York City,New York,East,FUR-FU-10000820,Furniture,Furnishings,50.97,3,0,9.1746,Profit,18,FALSE
21-11-2020,CA-2017-142888,Standard Class,BP-11230,Consumer,Spokane,Washington,West,FUR-TA-10004767,Furniture,Tables,70.98,1,0,20.5842,Profit,29,FALSE
21-11-2020,CA-2017-107874,Standard Class,SW-20275,Consumer,New York City,New York,East,FUR-FU-10003535,Furniture,Furnishings,27.42,1,0,11.2422,Profit,41,FALSE
21-11-2020,CA-2017-103380,Standard Class,BF-11005,Home Office,Pasadena,California,West,OFF-ST-10003442,Office Supplies,Storage,56.56,2,0,15.2712,Profit,27,FALSE
21-11-2020,CA-2017-103380,Standard Class,BF-11005,Home Office,Pasadena,California,West,OFF-AR-10003856,Office Supplies,Art,5.56,2,0,1.4456,Profit,26,FALSE
21-11-2020,CA-2017-103380,Standard Class,BF-11005,Home Office,Pasadena,California,West,OFF-FA-10004248,Office Supplies,Fasteners,9.02,2,0,3.5178,Profit,39,FALSE
21-11-2020,CA-2017-103380,Standard Class,BF-11005,Home Office,Pasadena,California,West,OFF-AP-10001492,Office Supplies,Appliances,8.62,1,0,2.2412,Profit,26,FALSE
21-11-2020,CA-2017-103380,Standard Class,BF-11005,Home Office,Pasadena,California,West,TEC-PH-10004165,Technology,Phones,659.976,3,0.2,49.4982,Profit,7.5,TRUE
21-11-2020,CA-2017-100811,First Class,CC-12475,Consumer,Philadelphia,Pennsylvania,East,OFF-PA-10001204,Office Supplies,Paper,8.448,2,0.2,2.64,Profit,31.25,TRUE
21-11-2020,CA-2017-100811,First Class,CC-12475,Consumer,Philadelphia,Pennsylvania,East,OFF-ST-10002444,Office Supplies,Storage,39.296,4,0.2,3.9296,Profit,10,TRUE
21-11-2020,CA-2017-105130,Standard Class,PJ-18835,Corporate,San Francisco,California,West,OFF-AR-10003394,Office Supplies,Art,11.76,4,0,3.1752,Profit,27,FALSE
21-11-2020,CA-2017-105130,Standard Class,PJ-18835,Corporate,San Francisco,California,West,OFF-BI-10001191,Office Supplies,Binders,40.736,2,0.2,14.7668,Profit,36.25,TRUE
21-11-2020,CA-2017-110443,Standard Class,CK-12205,Consumer,Renton,Washington,West,OFF-BI-10001670,Office Supplies,Binders,150.8,5,0.2,56.55,Profit,37.5,TRUE
21-11-2020,CA-2017-110443,Standard Class,CK-12205,Consumer,Renton,Washington,West,TEC-MA-10002073,Technology,Machines,1039.992,1,0.2,103.9992,Profit,10,TRUE
21-11-2020,CA-2017-110443,Standard Class,CK-12205,Consumer,Renton,Washington,West,OFF-PA-10003797,Office Supplies,Paper,51.84,8,0,24.8832,Profit,48,FALSE
21-11-2020,CA-2017-157420,Same Day,HZ-14950,Consumer,Houston,Texas,Central,TEC-PH-10003555,Technology,Phones,55.176,3,0.2,-12.4146,Loss,-22.5,TRUE
22-11-2020,CA-2017-144036,Standard Class,FO-14305,Consumer,Houston,Texas,Central,OFF-AR-10000122,Office Supplies,Art,35.712,8,0.2,2.232,Profit,6.25,TRUE
23-11-2020,CA-2017-119004,Standard Class,JM-15250,Consumer,Charlotte,North Carolina,South,TEC-AC-10003499,Technology,Accessories,74.112,8,0.2,17.6016,Profit,23.75,TRUE
23-11-2020,CA-2017-119004,Standard Class,JM-15250,Consumer,Charlotte,North Carolina,South,TEC-PH-10002844,Technology,Phones,27.992,1,0.2,2.0994,Profit,7.5,TRUE
23-11-2020,CA-2017-119004,Standard Class,JM-15250,Consumer,Charlotte,North Carolina,South,OFF-AR-10000390,Office Supplies,Art,3.304,1,0.2,1.0738,Profit,32.5,TRUE
23-11-2020,CA-2017-149160,Second Class,JM-15265,Corporate,Canton,Michigan,Central,FUR-FU-10003347,Furniture,Furnishings,28.4,2,0,11.076,Profit,39,FALSE
23-11-2020,CA-2017-149160,Second Class,JM-15265,Corporate,Canton,Michigan,Central,OFF-BI-10001543,Office Supplies,Binders,287.92,8,0,138.2016,Profit,48,FALSE
23-11-2020,CA-2017-103156,First Class,TD-20995,Consumer,Philadelphia,Pennsylvania,East,FUR-FU-10000320,Furniture,Furnishings,24.048,9,0.2,7.2144,Profit,30,TRUE
23-11-2020,CA-2017-107832,Second Class,FH-14275,Corporate,Philadelphia,Pennsylvania,East,OFF-BI-10001658,Office Supplies,Binders,7.476,1,0.7,-5.9808,Loss,-80,TRUE
23-11-2020,CA-2017-119746,Standard Class,CM-12385,Consumer,Chicago,Illinois,Central,FUR-FU-10004909,Furniture,Furnishings,6.464,1,0.6,-4.04,Loss,-62.5,TRUE
23-11-2020,CA-2017-119746,Standard Class,CM-12385,Consumer,Chicago,Illinois,Central,OFF-LA-10001613,Office Supplies,Labels,11.52,5,0.2,4.176,Profit,36.25,TRUE
23-11-2020,CA-2017-119746,Standard Class,CM-12385,Consumer,Chicago,Illinois,Central,TEC-PH-10004447,Technology,Phones,222.384,2,0.2,16.6788,Profit,7.5,TRUE
23-11-2020,CA-2017-166919,Standard Class,AH-10210,Consumer,Dallas,Texas,Central,TEC-PH-10001305,Technology,Phones,195.96,5,0.2,19.596,Profit,10,TRUE
23-11-2020,CA-2017-167017,First Class,DC-12850,Consumer,Roseville,Michigan,Central,OFF-SU-10001935,Office Supplies,Supplies,4.36,2,0,0.1744,Profit,4,FALSE
23-11-2020,CA-2017-148992,Standard Class,CS-12250,Corporate,Chicago,Illinois,Central,OFF-PA-10004285,Office Supplies,Paper,10.688,2,0.2,3.7408,Profit,35,TRUE
23-11-2020,CA-2017-156622,First Class,JP-15460,Corporate,Dallas,Texas,Central,OFF-PA-10000477,Office Supplies,Paper,36.288,7,0.2,12.7008,Profit,35,TRUE
23-11-2020,CA-2017-156622,First Class,JP-15460,Corporate,Dallas,Texas,Central,OFF-PA-10002923,Office Supplies,Paper,78.304,2,0.2,29.364,Profit,37.5,TRUE
23-11-2020,CA-2017-156622,First Class,JP-15460,Corporate,Dallas,Texas,Central,FUR-TA-10003008,Furniture,Tables,127.785,1,0.3,-31.0335,Loss,-24.28571429,TRUE
24-11-2020,CA-2017-101945,Standard Class,GT-14710,Consumer,Houston,Texas,Central,OFF-FA-10004248,Office Supplies,Fasteners,10.824,3,0.2,2.5707,Profit,23.75,TRUE
24-11-2020,CA-2017-166436,Standard Class,TS-21370,Corporate,New York City,New York,East,OFF-PA-10001838,Office Supplies,Paper,5.88,1,0,2.8812,Profit,49,FALSE
24-11-2020,CA-2017-166436,Standard Class,TS-21370,Corporate,New York City,New York,East,FUR-CH-10000785,Furniture,Chairs,977.292,6,0.1,173.7408,Profit,17.77777778,TRUE
24-11-2020,CA-2017-128300,Second Class,RS-19765,Corporate,Summerville,South Carolina,South,TEC-PH-10002807,Technology,Phones,79.1,2,0,39.55,Profit,50,FALSE
24-11-2020,CA-2017-128300,Second Class,RS-19765,Corporate,Summerville,South Carolina,South,OFF-BI-10001597,Office Supplies,Binders,327.84,8,0,157.3632,Profit,48,FALSE
24-11-2020,CA-2017-146535,Standard Class,FM-14290,Home Office,Richmond,Kentucky,South,OFF-BI-10000546,Office Supplies,Binders,2.88,1,0,1.4112,Profit,49,FALSE
24-11-2020,CA-2017-146535,Standard Class,FM-14290,Home Office,Richmond,Kentucky,South,OFF-ST-10001526,Office Supplies,Storage,1443.96,12,0,375.4296,Profit,26,FALSE
24-11-2020,CA-2017-169894,Second Class,MV-17485,Consumer,Mesa,Arizona,West,OFF-BI-10004230,Office Supplies,Binders,20.724,2,0.7,-15.1976,Loss,-73.33333333,TRUE
24-11-2020,CA-2017-169894,Second Class,MV-17485,Consumer,Mesa,Arizona,West,OFF-ST-10000060,Office Supplies,Storage,415.872,8,0.2,-41.5872,Loss,-10,TRUE
24-11-2020,CA-2017-153654,Second Class,MD-17860,Corporate,Asheville,North Carolina,South,OFF-BI-10004465,Office Supplies,Binders,19.008,8,0.7,-12.672,Loss,-66.66666667,TRUE
24-11-2020,CA-2017-168641,Standard Class,KA-16525,Consumer,New York City,New York,East,OFF-AR-10003759,Office Supplies,Art,16.38,9,0,7.371,Profit,45,FALSE
24-11-2020,CA-2017-168641,Standard Class,KA-16525,Consumer,New York City,New York,East,OFF-EN-10003001,Office Supplies,Envelopes,167.96,2,0,78.9412,Profit,47,FALSE
24-11-2020,CA-2017-168641,Standard Class,KA-16525,Consumer,New York City,New York,East,FUR-BO-10000780,Furniture,Bookcases,321.568,2,0.2,-16.0784,Loss,-5,TRUE
24-11-2020,CA-2017-168641,Standard Class,KA-16525,Consumer,New York City,New York,East,OFF-PA-10001972,Office Supplies,Paper,12.96,2,0,6.2208,Profit,48,FALSE
24-11-2020,CA-2017-123701,First Class,PG-18820,Consumer,San Francisco,California,West,OFF-AR-10001860,Office Supplies,Art,27.76,4,0,9.9936,Profit,36,FALSE
24-11-2020,CA-2017-131366,Standard Class,SC-20440,Corporate,Lancaster,Pennsylvania,East,TEC-PH-10003437,Technology,Phones,89.988,2,0.4,-14.998,Loss,-16.66666667,TRUE
24-11-2020,CA-2017-131366,Standard Class,SC-20440,Corporate,Lancaster,Pennsylvania,East,OFF-PA-10000675,Office Supplies,Paper,229.544,7,0.2,83.2097,Profit,36.25,TRUE
24-11-2020,CA-2017-105543,Same Day,BG-11695,Corporate,Garden City,Kansas,Central,OFF-ST-10003123,Office Supplies,Storage,33.29,1,0,7.9896,Profit,24,FALSE
24-11-2020,CA-2017-162250,Same Day,PR-18880,Consumer,San Francisco,California,West,OFF-PA-10002137,Office Supplies,Paper,7.78,1,0,3.501,Profit,45,FALSE
24-11-2020,US-2017-128118,Standard Class,MY-17380,Corporate,Memphis,Tennessee,South,OFF-BI-10000216,Office Supplies,Binders,11.673,3,0.7,-7.782,Loss,-66.66666667,TRUE
24-11-2020,US-2017-128118,Standard Class,MY-17380,Corporate,Memphis,Tennessee,South,OFF-EN-10003448,Office Supplies,Envelopes,64.848,7,0.2,24.318,Profit,37.5,TRUE
24-11-2020,CA-2017-137505,Same Day,BP-11290,Consumer,Los Angeles,California,West,FUR-TA-10000617,Furniture,Tables,364.08,2,0.2,9.102,Profit,2.5,TRUE
24-11-2020,CA-2017-137505,Same Day,BP-11290,Consumer,Los Angeles,California,West,FUR-TA-10001676,Furniture,Tables,71.088,2,0.2,-1.7772,Loss,-2.5,TRUE
24-11-2020,CA-2017-164028,Standard Class,JL-15835,Consumer,San Francisco,California,West,TEC-AC-10001772,Technology,Accessories,223.58,14,0,87.1962,Profit,39,FALSE
25-11-2020,CA-2017-129000,Second Class,SZ-20035,Home Office,Canton,Michigan,Central,OFF-ST-10001097,Office Supplies,Storage,501.81,3,0,0,Loss,0,FALSE
25-11-2020,US-2017-133312,Standard Class,BD-11500,Consumer,San Francisco,California,West,FUR-BO-10002213,Furniture,Bookcases,359.499,3,0.15,-29.6058,Loss,-8.235294118,TRUE
25-11-2020,US-2017-133312,Standard Class,BD-11500,Consumer,San Francisco,California,West,OFF-ST-10001325,Office Supplies,Storage,10.48,1,0,2.8296,Profit,27,FALSE
25-11-2020,CA-2017-161459,Second Class,EB-13750,Corporate,Laguna Niguel,California,West,TEC-PH-10004071,Technology,Phones,39.96,5,0.2,3.4965,Profit,8.75,TRUE
25-11-2020,CA-2017-161459,Second Class,EB-13750,Corporate,Laguna Niguel,California,West,OFF-PA-10002377,Office Supplies,Paper,34.08,6,0,15.336,Profit,45,FALSE
25-11-2020,CA-2017-155159,Second Class,DL-13315,Consumer,Atlanta,Georgia,South,OFF-PA-10003724,Office Supplies,Paper,48.87,9,0,23.9463,Profit,49,FALSE
25-11-2020,CA-2017-124765,Standard Class,HZ-14950,Consumer,Fort Lauderdale,Florida,South,FUR-BO-10003965,Furniture,Bookcases,723.92,5,0.2,-81.441,Loss,-11.25,TRUE
25-11-2020,CA-2017-101665,Standard Class,TZ-21580,Consumer,San Francisco,California,West,OFF-AR-10002335,Office Supplies,Art,5.16,2,0,1.3416,Profit,26,FALSE
25-11-2020,CA-2017-150266,Standard Class,RO-19780,Consumer,Houston,Texas,Central,TEC-PH-10003437,Technology,Phones,299.96,5,0.2,37.495,Profit,12.5,TRUE
25-11-2020,CA-2017-150266,Standard Class,RO-19780,Consumer,Houston,Texas,Central,FUR-CH-10002126,Furniture,Chairs,853.93,5,0.3,-24.398,Loss,-2.857142857,TRUE
25-11-2020,CA-2017-150266,Standard Class,RO-19780,Consumer,Houston,Texas,Central,OFF-AR-10001761,Office Supplies,Art,18.688,4,0.2,3.7376,Profit,20,TRUE
25-11-2020,US-2017-109610,Second Class,BS-11590,Corporate,Louisville,Kentucky,South,FUR-CH-10001854,Furniture,Chairs,701.96,2,0,168.4704,Profit,24,FALSE
26-11-2020,CA-2017-135307,First Class,LS-17245,Consumer,Gladstone,Missouri,Central,FUR-FU-10001290,Furniture,Furnishings,126.3,3,0,40.416,Profit,32,FALSE
26-11-2020,CA-2017-135307,First Class,LS-17245,Consumer,Gladstone,Missouri,Central,TEC-AC-10002399,Technology,Accessories,38.04,2,0,12.1728,Profit,32,FALSE
26-11-2020,CA-2017-122700,Standard Class,LT-17110,Consumer,Columbus,Ohio,East,TEC-PH-10003092,Technology,Phones,220.752,8,0.4,-40.4712,Loss,-18.33333333,TRUE
26-11-2020,CA-2017-165029,Standard Class,AH-10075,Corporate,Atlanta,Georgia,South,OFF-AR-10003504,Office Supplies,Art,12.84,3,0,3.7236,Profit,29,FALSE
26-11-2020,CA-2017-155957,Standard Class,CC-12610,Corporate,Columbus,Ohio,East,OFF-AP-10002082,Office Supplies,Appliances,52.272,3,0.2,9.801,Profit,18.75,TRUE
26-11-2020,CA-2017-155957,Standard Class,CC-12610,Corporate,Columbus,Ohio,East,OFF-AP-10004708,Office Supplies,Appliances,213.136,7,0.2,23.9778,Profit,11.25,TRUE
26-11-2020,CA-2017-155607,Standard Class,FG-14260,Home Office,New York City,New York,East,OFF-AP-10001962,Office Supplies,Appliances,58.73,7,0,14.6825,Profit,25,FALSE
26-11-2020,CA-2017-155607,Standard Class,FG-14260,Home Office,New York City,New York,East,OFF-BI-10003364,Office Supplies,Binders,93.344,4,0.2,32.6704,Profit,35,TRUE
26-11-2020,CA-2017-141439,Standard Class,TT-21460,Home Office,Richmond,Indiana,Central,FUR-TA-10001039,Furniture,Tables,257.94,3,0,67.0644,Profit,26,FALSE
26-11-2020,CA-2017-141439,Standard Class,TT-21460,Home Office,Richmond,Indiana,Central,TEC-PH-10002624,Technology,Phones,1879.96,4,0,545.1884,Profit,29,FALSE
26-11-2020,CA-2017-141439,Standard Class,TT-21460,Home Office,Richmond,Indiana,Central,FUR-FU-10001473,Furniture,Furnishings,27.46,2,0,9.8856,Profit,36,FALSE
26-11-2020,CA-2017-141439,Standard Class,TT-21460,Home Office,Richmond,Indiana,Central,TEC-PH-10001819,Technology,Phones,89.98,2,0,43.1904,Profit,48,FALSE
26-11-2020,CA-2017-141439,Standard Class,TT-21460,Home Office,Richmond,Indiana,Central,FUR-CH-10004287,Furniture,Chairs,828.6,3,0,240.294,Profit,29,FALSE
26-11-2020,CA-2017-100097,Second Class,MN-17935,Consumer,New York City,New York,East,TEC-PH-10002310,Technology,Phones,979.95,5,0,264.5865,Profit,27,FALSE
26-11-2020,CA-2017-100097,Second Class,MN-17935,Consumer,New York City,New York,East,FUR-FU-10003623,Furniture,Furnishings,135.3,5,0,37.884,Profit,28,FALSE
27-11-2020,CA-2017-102519,First Class,BM-11650,Corporate,Milwaukee,Wisconsin,Central,FUR-FU-10004091,Furniture,Furnishings,46.94,1,0,19.2454,Profit,41,FALSE
27-11-2020,CA-2017-102519,First Class,BM-11650,Corporate,Milwaukee,Wisconsin,Central,TEC-AC-10001772,Technology,Accessories,143.73,9,0,56.0547,Profit,39,FALSE
27-11-2020,CA-2017-101245,Standard Class,LW-16990,Corporate,San Francisco,California,West,OFF-PA-10003129,Office Supplies,Paper,244.55,5,0,114.9385,Profit,47,FALSE
27-11-2020,CA-2017-101245,Standard Class,LW-16990,Corporate,San Francisco,California,West,TEC-AC-10001284,Technology,Accessories,166.16,8,0,59.8176,Profit,36,FALSE
27-11-2020,CA-2017-132185,Standard Class,DB-13615,Consumer,Asheville,North Carolina,South,OFF-AR-10000422,Office Supplies,Art,8.76,5,0.2,0.7665,Profit,8.75,TRUE
27-11-2020,CA-2017-132185,Standard Class,DB-13615,Consumer,Asheville,North Carolina,South,OFF-AP-10001205,Office Supplies,Appliances,43.584,1,0.2,4.3584,Profit,10,TRUE
27-11-2020,CA-2017-107125,Standard Class,BD-11320,Consumer,Los Angeles,California,West,OFF-BI-10001989,Office Supplies,Binders,117.488,7,0.2,41.1208,Profit,35,TRUE
27-11-2020,CA-2017-107125,Standard Class,BD-11320,Consumer,Los Angeles,California,West,FUR-FU-10000732,Furniture,Furnishings,18.84,3,0,6.0288,Profit,32,FALSE
27-11-2020,CA-2017-133207,Standard Class,DO-13645,Consumer,Los Angeles,California,West,TEC-PH-10004100,Technology,Phones,57.568,4,0.2,5.7568,Profit,10,TRUE
27-11-2020,CA-2017-103352,Second Class,RP-19390,Consumer,New York City,New York,East,OFF-AR-10001573,Office Supplies,Art,6.99,3,0,2.0271,Profit,29,FALSE
27-11-2020,CA-2017-103352,Second Class,RP-19390,Consumer,New York City,New York,East,OFF-BI-10001196,Office Supplies,Binders,107.424,6,0.2,36.2556,Profit,33.75,TRUE
27-11-2020,CA-2017-159506,Standard Class,JR-16210,Corporate,Columbus,Indiana,Central,OFF-PA-10003641,Office Supplies,Paper,158.28,6,0,72.8088,Profit,46,FALSE
27-11-2020,CA-2017-159506,Standard Class,JR-16210,Corporate,Columbus,Indiana,Central,OFF-BI-10004519,Office Supplies,Binders,497.94,3,0,224.073,Profit,45,FALSE
28-11-2020,US-2017-110576,Standard Class,RB-19795,Home Office,Philadelphia,Pennsylvania,East,FUR-FU-10003601,Furniture,Furnishings,516.488,7,0.2,-12.9122,Loss,-2.5,TRUE
28-11-2020,US-2017-110576,Standard Class,RB-19795,Home Office,Philadelphia,Pennsylvania,East,FUR-FU-10000576,Furniture,Furnishings,1007.232,6,0.2,75.5424,Profit,7.5,TRUE
28-11-2020,US-2017-110576,Standard Class,RB-19795,Home Office,Philadelphia,Pennsylvania,East,FUR-TA-10004154,Furniture,Tables,2065.32,12,0.4,-619.596,Loss,-30,TRUE
28-11-2020,US-2017-110576,Standard Class,RB-19795,Home Office,Philadelphia,Pennsylvania,East,OFF-PA-10000788,Office Supplies,Paper,15.552,3,0.2,5.4432,Profit,35,TRUE
28-11-2020,US-2017-110576,Standard Class,RB-19795,Home Office,Philadelphia,Pennsylvania,East,OFF-PA-10002479,Office Supplies,Paper,25.344,6,0.2,7.92,Profit,31.25,TRUE
28-11-2020,CA-2017-121538,First Class,RH-19495,Consumer,Denver,Colorado,West,OFF-PA-10004071,Office Supplies,Paper,88.768,2,0.2,31.0688,Profit,35,TRUE
28-11-2020,CA-2017-123372,Standard Class,DG-13300,Corporate,New York City,New York,East,TEC-PH-10002834,Technology,Phones,1979.89,11,0,494.9725,Profit,25,FALSE
28-11-2020,CA-2017-123372,Standard Class,DG-13300,Corporate,New York City,New York,East,OFF-EN-10003055,Office Supplies,Envelopes,79.96,2,0,35.982,Profit,45,FALSE
28-11-2020,CA-2017-117702,Standard Class,LS-16975,Home Office,Baltimore,Maryland,East,OFF-AR-10004582,Office Supplies,Art,1.64,1,0,0.738,Profit,45,FALSE
28-11-2020,CA-2017-117702,Standard Class,LS-16975,Home Office,Baltimore,Maryland,East,FUR-FU-10000576,Furniture,Furnishings,1049.2,5,0,272.792,Profit,26,FALSE
28-11-2020,CA-2017-117702,Standard Class,LS-16975,Home Office,Baltimore,Maryland,East,FUR-FU-10004270,Furniture,Furnishings,20.9,5,0,7.524,Profit,36,FALSE
28-11-2020,CA-2017-131303,Standard Class,EP-13915,Consumer,San Diego,California,West,OFF-LA-10001074,Office Supplies,Labels,62.65,5,0,29.4455,Profit,47,FALSE
29-11-2020,CA-2017-108035,Standard Class,TT-21070,Consumer,Chattanooga,Tennessee,South,FUR-CH-10000454,Furniture,Chairs,390.368,2,0.2,48.796,Profit,12.5,TRUE
29-11-2020,CA-2017-108035,Standard Class,TT-21070,Consumer,Chattanooga,Tennessee,South,FUR-FU-10004017,Furniture,Furnishings,101.52,5,0.2,19.035,Profit,18.75,TRUE
30-11-2020,CA-2017-111689,Second Class,HP-14815,Home Office,New York City,New York,East,OFF-BI-10003984,Office Supplies,Binders,68.472,3,0.2,23.1093,Profit,33.75,TRUE
